gene_id,COOY,CYOO,CYOY,XLOOO,XLOOY,XLOOY2,XLOOY3,XLYOY
ENSMUSG00000098104|Gm6085,241,187,164,227,238,202,249,281
ENSMUSG00000081533|Gm15111,0,0,0,0,0,0,0,0
ENSMUSG00000084001|Gm15113,0,0,0,0,0,0,0,0
ENSMUSG00000096453|Gm8320,0,0,0,0,0,0,0,0
ENSMUSG00000079395|Gm15114,0,0,0,0,0,0,0,0
ENSMUSG00000082856|Gm15106,0,0,0,0,0,0,0,0
ENSMUSG00000084112|Gm15112,0,0,0,0,0,0,0,0
ENSMUSG00000095627|Gm8331,0,0,0,0,0,0,0,0
ENSMUSG00000079374|Gm8334,0,0,0,0,0,0,0,0
ENSMUSG00000096834|Gm15127,0,0,0,0,0,0,0,0
ENSMUSG00000080071|Gm15125,0,0,0,0,0,0,0,0
ENSMUSG00000082995|Gm15126,0,0,0,0,0,0,0,0
ENSMUSG00000083256|Kars-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000079387|Luzp4,0,0,0,0,0,0,0,0
ENSMUSG00000094712|Gm15099,0,0,0,0,0,0,0,0
ENSMUSG00000095994|Gm15084,0,0,0,0,0,0,0,0
ENSMUSG00000083778|Gm15094,0,0,0,0,0,0,0,0
ENSMUSG00000083231|Gm15096,0,0,0,0,0,0,0,0
ENSMUSG00000094885|Ott,0,0,0,0,0,0,0,0
ENSMUSG00000086974|Gm15092,0,0,0,0,0,0,0,0
ENSMUSG00000096213|Gm15088,0,0,0,0,0,0,0,0
ENSMUSG00000096179|Gm15090,0,0,0,0,0,0,0,0
ENSMUSG00000096899|Gm8346,0,0,0,0,0,0,0,0
ENSMUSG00000094941|Gm15093,0,0,0,0,0,0,0,0
ENSMUSG00000095820|Gm15098,0,0,0,0,0,0,0,0
ENSMUSG00000093851|Gm15089,0,0,0,0,0,0,0,0
ENSMUSG00000095408|Gm8366,0,0,0,0,0,0,0,0
ENSMUSG00000096008|Gm15100,0,0,0,0,0,0,0,0
ENSMUSG00000095621|Gm15085,0,0,0,0,0,0,0,0
ENSMUSG00000096338|Gm15086,0,0,0,0,0,0,0,0
ENSMUSG00000072923|Gm10439,0,0,0,0,0,0,0,0
ENSMUSG00000094964|Gm15101,0,0,0,0,0,0,0,0
ENSMUSG00000095561|Gm8383,0,0,0,0,0,0,0,0
ENSMUSG00000094378|Gm15097,0,0,0,0,0,0,0,0
ENSMUSG00000082937|Gm15095,0,0,0,0,0,0,0,0
ENSMUSG00000084395|Gm15087,0,0,0,0,0,0,0,0
ENSMUSG00000095082|Gm15091,0,0,0,0,0,0,0,0
ENSMUSG00000095534|Gm15102,0,0,0,0,0,0,0,0
ENSMUSG00000081827|Gm15103,0,0,0,0,0,0,0,0
ENSMUSG00000094767|Gm8402,0,0,0,0,0,0,0,0
ENSMUSG00000087360|Gm15104,0,0,0,0,0,0,0,0
ENSMUSG00000081928|Gm15105,0,0,0,0,0,0,0,0
ENSMUSG00000081187|3110067C02Rik,0,0,4,0,0,0,0,0
ENSMUSG00000081396|Gm15132,0,0,0,0,0,0,0,0
ENSMUSG00000082961|Gm15131,0,0,0,0,0,0,0,0
ENSMUSG00000087149|Itih5l-ps,0,0,0,0,0,0,0,0
ENSMUSG00000098311|Gm27191,0,0,0,0,0,0,0,0
ENSMUSG00000081194|Gm8424,0,0,0,0,0,0,0,0
ENSMUSG00000081942|Gm15149,0,0,0,0,0,0,0,0
ENSMUSG00000081625|Rps12-ps7,0,0,0,0,0,0,0,0
ENSMUSG00000086286|Gm15138,0,0,0,0,0,0,0,0
ENSMUSG00000082342|Gm5395,0,0,0,0,0,0,0,0
ENSMUSG00000083379|Gm4919,0,0,0,0,0,0,0,0
ENSMUSG00000118781|AL954855.1,0,0,0,0,0,0,0,0
ENSMUSG00000083719|Gm15161,0,0,0,0,0,0,0,0
ENSMUSG00000081306|Gm15266,0,0,0,0,0,0,0,0
ENSMUSG00000091863|Cldn34a,0,0,0,0,0,0,0,0
ENSMUSG00000083948|Gm7158,0,0,0,0,0,0,0,0
ENSMUSG00000081993|Gm8475,0,0,0,0,0,5,0,0
ENSMUSG00000025333|Gpr143,0,0,0,0,0,12,0,8
ENSMUSG00000088383|Gm24687,0,0,0,0,0,0,0,0
ENSMUSG00000067215|Usp51,0,0,6,0,0,0,0,0
ENSMUSG00000085982|9530051G07Rik,0,3,4,0,6,0,0,3
ENSMUSG00000084275|Gm5396,0,0,0,0,0,0,0,0
ENSMUSG00000098118|Gm26960,0,0,0,0,0,0,0,0
ENSMUSG00000071665|Foxr2,0,0,0,0,0,0,0,0
ENSMUSG00000082733|Gm15153,0,0,0,0,0,0,0,0
ENSMUSG00000041649|Klf8,0,0,0,0,14,27,7,10
ENSMUSG00000080743|Gm7150,0,0,0,0,0,0,0,0
ENSMUSG00000080799|Gm15166,0,0,0,0,0,0,0,0
ENSMUSG00000048573|Cypt3,0,0,0,0,0,0,0,0
ENSMUSG00000119184|AL844583.1,0,0,0,0,0,0,0,0
ENSMUSG00000083488|Gm8534,0,0,0,0,0,0,0,0
ENSMUSG00000065648|Gm25895,0,0,0,0,0,0,0,0
ENSMUSG00000094802|Samt1,0,0,0,0,0,0,0,0
ENSMUSG00000094577|Samt1b,0,0,0,0,0,0,0,0
ENSMUSG00000096867|Samt1c,0,0,0,0,0,0,0,0
ENSMUSG00000094427|Gm15143,0,0,0,0,0,0,0,0
ENSMUSG00000095065|Gm5947,0,0,0,0,0,0,0,0
ENSMUSG00000094592|Samt1d,0,0,0,0,0,0,0,0
ENSMUSG00000093899|Gm5645,0,0,0,0,0,0,0,0
ENSMUSG00000094118|Gm16445,0,0,0,0,0,0,0,0
ENSMUSG00000082751|Gm6620,0,0,0,0,0,0,0,0
ENSMUSG00000082462|Gm15147,0,0,0,0,0,0,0,0
ENSMUSG00000083978|Gm5060,0,0,0,0,0,0,0,0
ENSMUSG00000081870|Gm15141,0,0,0,0,0,0,0,0
ENSMUSG00000059663|Samt2b,0,0,0,0,0,0,0,0
ENSMUSG00000081502|Gm5646,0,0,0,0,0,0,0,0
ENSMUSG00000082584|Gm8569,0,0,0,0,0,0,0,0
ENSMUSG00000025051|Samt4,0,0,0,0,0,0,0,0
ENSMUSG00000072888|Samt2,0,0,0,0,0,0,0,0
ENSMUSG00000084367|Gm15142,0,0,0,0,0,0,0,0
ENSMUSG00000064818|Gm22359,0,0,0,0,0,0,0,0
ENSMUSG00000072100|Cldn34b1,0,0,0,0,0,0,0,0
ENSMUSG00000063728|Magea6,0,0,0,0,0,0,0,0
ENSMUSG00000094196|Magea3,0,0,0,0,0,0,0,0
ENSMUSG00000083554|Gm6645,0,19,8,19,27,7,0,38
ENSMUSG00000119212|BX119970.1,0,0,0,0,0,0,0,0
ENSMUSG00000079350|Magea8,0,0,0,0,0,0,0,0
ENSMUSG00000055746|Magea2,0,0,0,0,0,0,0,0
ENSMUSG00000119840|BX119986.1,0,0,0,0,0,0,0,0
ENSMUSG00000079349|Magea5,0,0,0,0,0,0,0,0
ENSMUSG00000096644|Magea1,0,0,0,0,0,0,0,0
ENSMUSG00000057402|Cldn34b2,0,0,0,0,0,0,0,0
ENSMUSG00000088232|Gm25429,0,0,0,0,0,0,0,0
ENSMUSG00000083823|Amd-ps1,0,0,4,0,0,0,0,0
ENSMUSG00000081364|Gm8595,0,0,3,0,0,0,0,0
ENSMUSG00000082560|Gm15157,0,0,0,0,0,3,0,0
ENSMUSG00000084065|Gm15159,0,0,0,0,0,0,0,0
ENSMUSG00000052157|Gm650,0,0,0,0,0,0,0,0
ENSMUSG00000119535|BX005263.1,0,0,0,0,0,0,0,0
ENSMUSG00000081821|Gm15158,0,0,0,0,0,0,0,0
ENSMUSG00000083362|Gm8606,0,3,0,4,4,0,0,3
ENSMUSG00000041552|Ptchd1,0,0,0,0,0,0,0,8
ENSMUSG00000084932|Gm15156,0,0,0,2,0,0,0,0
ENSMUSG00000055109|Gm15155,0,0,0,0,0,0,0,0
ENSMUSG00000081386|Gm15160,0,0,0,0,0,0,0,0
ENSMUSG00000064477|Gm23404,0,0,0,0,0,0,0,0
ENSMUSG00000082612|4930503H13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000083573|Gm7312,0,0,0,0,0,0,0,0
ENSMUSG00000084246|Gm15162,0,0,0,0,0,0,0,0
ENSMUSG00000119557|AL731842.1,0,0,0,0,0,0,0,0
ENSMUSG00000057457|Phex,0,3,0,9,28,0,9,0
ENSMUSG00000077609|Gm25795,0,0,0,0,0,0,0,0
ENSMUSG00000082708|Gm15172,0,0,0,0,0,0,0,0
ENSMUSG00000083841|Gm1947,0,0,0,0,0,0,0,0
ENSMUSG00000077422|Gm24281,0,0,0,0,0,0,0,0
ENSMUSG00000081415|Gm15176,0,0,0,0,0,0,0,0
ENSMUSG00000083636|Gm15175,0,0,0,0,0,0,0,0
ENSMUSG00000081222|Gm15173,0,0,0,0,0,0,0,0
ENSMUSG00000083117|Gm15171,0,0,0,0,0,0,0,0
ENSMUSG00000041476|Smpx,0,0,0,0,0,0,0,0
ENSMUSG00000086188|Gm15169,0,0,0,0,0,0,0,0
ENSMUSG00000047485|Klhl34,0,0,0,0,0,0,0,0
ENSMUSG00000025658|Cnksr2,0,0,0,0,0,0,0,0
ENSMUSG00000082076|Gm8659,0,0,0,0,0,2,0,0
ENSMUSG00000083136|Gm15170,0,0,0,0,0,0,0,0
ENSMUSG00000084270|Gm15177,0,0,0,0,0,0,0,0
ENSMUSG00000088896|Gm22522,0,0,0,0,0,0,0,0
ENSMUSG00000084210|Gm15168,0,0,0,0,0,0,0,0
ENSMUSG00000082026|Gm5764,0,0,0,0,0,0,0,0
ENSMUSG00000083316|Gm15185,0,0,0,0,0,0,0,0
ENSMUSG00000083625|Gm15188,0,0,0,0,0,0,0,0
ENSMUSG00000083127|Gm15189,0,0,0,0,0,0,0,0
ENSMUSG00000083437|Gm15187,0,0,0,0,0,0,0,0
ENSMUSG00000082500|Gm15195,0,0,0,0,0,0,0,0
ENSMUSG00000083318|Gm15192,0,0,0,0,0,0,0,0
ENSMUSG00000083516|Gm15196,0,0,0,0,0,0,0,0
ENSMUSG00000081536|Gm15193,0,0,0,0,0,0,0,0
ENSMUSG00000062168|Ppef1,0,0,0,0,4,0,0,0
ENSMUSG00000083945|Gm15242,0,0,0,0,0,0,0,0
ENSMUSG00000082449|Gm15244,0,0,0,0,0,0,0,0
ENSMUSG00000000037|Scml2,0,14,11,29,15,3,6,4
ENSMUSG00000080983|Gm5419,0,0,0,0,0,0,0,0
ENSMUSG00000108981|Gm15262,0,0,0,0,0,0,0,0
ENSMUSG00000081845|Prkaca-ps1,0,0,0,0,0,0,4,0
ENSMUSG00000086540|Scml1,0,0,0,0,0,0,0,0
ENSMUSG00000083963|Gm15203,0,0,0,0,0,0,0,0
ENSMUSG00000082571|Gm8737,0,0,0,0,0,0,0,0
ENSMUSG00000086034|Gm15201,0,4,0,0,0,0,12,0
ENSMUSG00000104536|Gm23786,0,0,0,0,0,0,0,0
ENSMUSG00000084022|Gm16459,0,0,0,0,0,0,0,0
ENSMUSG00000082539|Gm15207,0,0,0,0,0,0,0,7
ENSMUSG00000088195|Gm23901,0,0,0,0,0,0,0,0
ENSMUSG00000081917|Gm15209,0,0,0,0,0,0,0,0
ENSMUSG00000118912|AL671975.1,0,0,0,0,0,0,0,0
ENSMUSG00000083225|Gm15215,0,0,0,0,0,0,0,0
ENSMUSG00000082598|Gm15212,0,0,0,0,0,0,0,0
ENSMUSG00000082970|Gm15214,0,0,0,0,0,0,0,0
ENSMUSG00000089423|Gm26007,0,0,0,0,0,0,0,0
ENSMUSG00000080778|Gm7199,0,0,3,0,4,5,0,0
ENSMUSG00000031364|Grpr,0,0,0,0,0,0,0,0
ENSMUSG00000083695|Rnf138rt1,0,0,0,13,3,4,0,0
ENSMUSG00000081699|Gm15213,0,0,0,0,0,0,0,0
ENSMUSG00000015401|Cltrn,0,5,0,12,4,0,0,7
ENSMUSG00000031382|Asb11,0,0,0,0,0,0,4,0
ENSMUSG00000081931|Gm15211,0,0,0,0,0,0,0,0
ENSMUSG00000031384|Asb9,0,0,0,0,0,0,0,0
ENSMUSG00000080834|Gm15216,0,0,0,0,0,0,0,0
ENSMUSG00000079600|Gm17604,0,0,0,0,0,0,0,0
ENSMUSG00000018589|Glra2,0,0,0,0,0,0,0,0
ENSMUSG00000082134|Gm15236,0,0,0,0,0,0,0,0
ENSMUSG00000119728|AL953912.1,0,0,0,0,0,0,0,0
ENSMUSG00000081012|Gm15224,0,0,0,0,0,0,0,0
ENSMUSG00000083466|Gm15225,0,0,0,0,0,0,0,0
ENSMUSG00000084080|Gm15227,0,0,0,0,0,0,0,0
ENSMUSG00000085880|Gm15229,0,0,0,0,0,0,1,0
ENSMUSG00000000402|Egfl6,0,0,4,0,3,0,0,4
ENSMUSG00000087677|Gm15226,0,0,0,0,0,0,0,0
ENSMUSG00000086860|Gm1720,0,0,0,0,3,0,0,0
ENSMUSG00000084920|Gm15230,0,0,0,0,0,0,0,0
ENSMUSG00000082019|Gm15231,0,0,0,0,0,0,0,0
ENSMUSG00000082360|Gm8814,0,0,0,0,6,0,0,0
ENSMUSG00000086008|Gm8817,0,0,0,4,0,4,0,0
ENSMUSG00000084806|Gm15232,0,0,0,10,0,7,6,5
ENSMUSG00000081216|Gm6744,0,0,0,0,0,0,0,0
ENSMUSG00000081500|Gm15233,0,0,0,0,0,0,0,0
ENSMUSG00000087159|Gm15246,0,0,0,0,6,0,0,0
ENSMUSG00000081137|BC022960,0,3,3,6,3,0,6,0
ENSMUSG00000087587|Gm15245,0,0,0,0,0,0,0,0
ENSMUSG00000096661|Gm15069,0,0,0,0,0,0,0,0
ENSMUSG00000094276|Gm15068,0,0,0,0,0,0,0,0
ENSMUSG00000103416|Gm37338,0,0,0,0,0,0,0,0
ENSMUSG00000103028|Gm8747,0,0,0,0,0,0,0,0
ENSMUSG00000017688|Hnf4g,0,13,0,13,11,4,11,4
ENSMUSG00000102283|Gm37000,0,0,0,0,0,0,0,0
ENSMUSG00000103245|Pou5f1-rs3,0,0,0,0,0,0,0,0
ENSMUSG00000103224|Gm2077,0,0,0,6,2,3,0,0
ENSMUSG00000119546|AC122735.1,0,0,0,0,0,0,0,0
ENSMUSG00000104233|Gm34023,0,0,0,0,0,0,0,0
ENSMUSG00000104054|Gm38131,0,0,0,0,0,0,0,0
ENSMUSG00000104073|Gm37029,0,0,0,0,0,0,0,0
ENSMUSG00000089287|Gm22944,0,0,0,0,0,0,0,0
ENSMUSG00000102998|Gm37763,0,0,0,0,0,0,0,0
ENSMUSG00000103306|Gm37801,0,0,0,0,0,0,0,0
ENSMUSG00000098659|1110015O18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000104141|Gm6140,0,3,0,0,0,0,3,0
ENSMUSG00000119909|AC113318.1,0,0,0,0,0,0,0,0
ENSMUSG00000093557|4930555M17Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102979|Gm37350,0,0,0,0,0,0,0,0
ENSMUSG00000103848|Gm17934,0,0,0,0,0,0,0,0
ENSMUSG00000104270|Gm38298,0,0,0,0,0,0,0,0
ENSMUSG00000103852|Gm18658,0,0,0,0,0,0,0,0
ENSMUSG00000098226|Gm5272,0,0,0,0,0,0,0,0
ENSMUSG00000103150|Gm38291,0,0,0,0,0,0,0,0
ENSMUSG00000069118|1700008P02Rik,0,0,0,0,0,0,0,0
ENSMUSG00000103538|Olfr289-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000089220|Gm22074,0,0,0,0,0,0,0,0
ENSMUSG00000104274|Gm8823,0,0,0,0,0,0,0,0
ENSMUSG00000102268|Gm8826,0,0,0,0,0,0,0,0
ENSMUSG00000088484|Gm23592,0,0,0,0,0,0,0,0
ENSMUSG00000103399|Gm29747,0,0,0,0,0,0,0,0
ENSMUSG00000100010|1700010I02Rik,0,0,0,0,0,0,0,0
ENSMUSG00000103725|Gm7103,0,0,0,0,0,0,0,0
ENSMUSG00000065203|Gm24614,0,0,0,0,0,0,0,0
ENSMUSG00000027500|Stmn2,0,0,3,10,6,7,5,0
ENSMUSG00000098047|Gm18822,0,0,0,0,0,0,0,0
ENSMUSG00000104102|Gm32496,0,0,0,0,0,0,0,0
ENSMUSG00000103814|Gm38007,0,0,0,0,0,0,0,0
ENSMUSG00000088094|Gm23670,0,0,0,0,0,0,0,0
ENSMUSG00000103346|C230057A21Rik,0,0,0,0,0,0,0,0
ENSMUSG00000103256|Gm37647,0,0,0,0,0,0,0,0
ENSMUSG00000103461|Gm37616,0,0,0,0,0,0,0,0
ENSMUSG00000103116|4930539M17Rik,0,0,0,0,0,0,0,0
ENSMUSG00000103011|Gm8860,0,0,0,0,0,4,0,0
ENSMUSG00000103876|Gm17806,0,0,0,0,0,0,0,0
ENSMUSG00000102795|Gm6236,0,0,0,0,0,0,0,0
ENSMUSG00000103698|Gm17877,0,0,0,0,0,0,0,0
ENSMUSG00000052468|Pmp2,0,0,0,0,0,0,0,0
ENSMUSG00000103124|Gm37389,0,0,0,0,0,0,0,0
ENSMUSG00000027528|Fabp9,0,0,0,0,0,0,0,0
ENSMUSG00000104434|Gm37421,0,0,0,0,0,0,0,0
ENSMUSG00000102834|1700029B24Rik,0,0,0,0,0,0,0,0
ENSMUSG00000104451|Gm37831,0,0,0,0,0,0,0,0
ENSMUSG00000104185|Gm18692,0,0,0,0,0,0,0,0
ENSMUSG00000102470|Gm37244,0,0,0,0,0,0,0,0
ENSMUSG00000087858|Gm22795,0,0,0,0,0,0,0,0
ENSMUSG00000103323|Gm21631,0,0,0,0,0,0,0,0
ENSMUSG00000081537|Gm37832,0,0,0,0,0,0,0,0
ENSMUSG00000098085|Gm8919,0,0,0,0,0,0,0,0
ENSMUSG00000104015|Gm10745,0,0,0,0,0,0,0,0
ENSMUSG00000103339|Gm37996,0,0,0,0,0,0,0,0
ENSMUSG00000104177|Gm2429,0,0,0,0,0,0,0,0
ENSMUSG00000095661|Gm8935,0,3,0,0,0,0,0,4
ENSMUSG00000103950|Gm8939,0,0,0,0,0,0,0,0
ENSMUSG00000102815|Gm37813,0,0,0,0,0,0,0,0
ENSMUSG00000104065|Gm37197,0,0,0,0,0,0,0,0
ENSMUSG00000089231|Gm23112,0,0,0,0,0,0,0,0
ENSMUSG00000102707|Gm38311,0,0,0,0,0,0,0,0
ENSMUSG00000104375|Gm6300,0,0,0,0,0,0,0,0
ENSMUSG00000103626|Gm37358,0,0,0,0,0,0,0,0
ENSMUSG00000098036|Gm8955,0,0,0,0,0,0,0,0
ENSMUSG00000039710|Slc7a12,0,0,0,0,0,0,0,0
ENSMUSG00000098083|Gm8957,0,0,0,0,0,0,0,0
ENSMUSG00000104249|Gm38151,0,0,0,0,0,0,0,0
ENSMUSG00000084092|Gm5843,0,0,0,4,0,0,0,0
ENSMUSG00000098008|A930001A20Rik,0,0,0,0,0,0,0,0
ENSMUSG00000098186|Gm7132,0,0,0,0,0,0,0,0
ENSMUSG00000103912|Gm33819,0,11,0,0,0,0,0,0
ENSMUSG00000103688|Gm6321,0,0,0,0,0,0,0,0
ENSMUSG00000103769|Gm7343,0,0,0,0,0,0,0,0
ENSMUSG00000103535|Gm37836,0,0,0,0,0,0,0,0
ENSMUSG00000088874|Gm25863,0,0,0,0,0,0,0,0
ENSMUSG00000088644|Gm26485,0,0,0,0,0,0,0,0
ENSMUSG00000119671|AC124731.1,0,0,0,0,0,0,0,0
ENSMUSG00000095827|Gm5283,0,0,0,0,0,0,0,0
ENSMUSG00000088541|Gm24963,0,0,0,0,0,0,0,0
ENSMUSG00000103351|Gm6350,0,0,0,0,0,0,0,0
ENSMUSG00000104411|Gm30340,0,0,0,0,0,0,0,0
ENSMUSG00000102646|Gm19694,0,0,0,0,0,0,0,0
ENSMUSG00000104242|Gm38154,0,0,0,0,0,0,0,0
ENSMUSG00000100252|Mir124-2hg,0,0,0,0,0,0,0,0
ENSMUSG00000093073|Mir124a-2,0,0,0,0,0,0,0,0
ENSMUSG00000087893|Gm23441,0,0,0,0,0,0,0,0
ENSMUSG00000105262|Gm19175,0,0,0,0,0,0,0,0
ENSMUSG00000027564|Cypt12,0,0,0,0,0,0,0,0
ENSMUSG00000104801|Gm43834,0,0,0,0,6,0,0,3
ENSMUSG00000102886|Gm30667,0,0,0,0,0,0,0,0
ENSMUSG00000102699|4930433B08Rik,0,0,0,0,0,0,0,0
ENSMUSG00000040217|Gm6369,0,0,0,0,0,0,0,0
ENSMUSG00000105280|Pgk1-ps3,0,0,0,0,0,0,0,0
ENSMUSG00000104091|Gm37317,0,9,4,0,0,0,0,0
ENSMUSG00000103264|Gm30341,0,0,0,0,0,0,0,0
ENSMUSG00000027606|Dnajc5b,0,0,0,0,0,0,0,0
ENSMUSG00000119106|AC157815.1,0,0,0,0,0,0,0,0
ENSMUSG00000084339|Gm6141,0,0,0,0,0,0,0,0
ENSMUSG00000082766|1700064H15Rik,0,0,0,0,5,0,0,0
ENSMUSG00000060913|Trim55,0,0,0,0,4,0,5,1
ENSMUSG00000104465|BC002189,0,0,0,0,0,0,0,0
ENSMUSG00000049796|Crh,0,0,0,0,0,0,0,0
ENSMUSG00000102261|Gm18864,0,0,0,0,0,0,0,0
ENSMUSG00000106182|Gm7442,0,0,0,0,0,0,0,0
ENSMUSG00000001865|Cpa3,0,0,4,0,0,0,0,12
ENSMUSG00000099105|Mir7007,0,0,0,0,0,0,0,0
ENSMUSG00000011463|Cpb1,0,0,0,0,0,0,0,0
ENSMUSG00000105208|Gm43525,0,0,0,0,0,0,0,0
ENSMUSG00000054988|Agtr1b,0,0,0,0,0,0,0,0
ENSMUSG00000103573|Gm18426,0,0,0,0,0,0,0,0
ENSMUSG00000106442|Gm42594,0,0,0,0,0,0,0,0
ENSMUSG00000102636|Gm31466,0,0,0,0,0,0,0,0
ENSMUSG00000103460|Gm18491,0,0,0,0,0,0,0,0
ENSMUSG00000102986|Gm38323,0,0,0,0,0,0,0,0
ENSMUSG00000103533|Gm18493,0,0,0,0,0,0,0,0
ENSMUSG00000102807|Gm37480,0,0,0,0,0,0,0,0
ENSMUSG00000106051|Gm43160,0,0,0,0,0,0,0,0
ENSMUSG00000101897|Gm29137,0,0,0,0,0,0,0,0
ENSMUSG00000106085|Gm43675,0,0,0,0,0,0,0,0
ENSMUSG00000106460|Gm17935,0,0,0,0,0,0,0,0
ENSMUSG00000103441|7530428D23Rik,0,0,0,0,0,0,0,0
ENSMUSG00000106321|Gm43674,0,0,0,0,0,0,0,0
ENSMUSG00000106527|Gm43671,0,0,0,0,0,0,0,0
ENSMUSG00000102987|Gm38324,0,0,0,0,0,0,0,0
ENSMUSG00000102866|Gm37636,0,0,0,0,0,0,0,0
ENSMUSG00000088846|Gm26354,0,0,0,0,0,0,0,0
ENSMUSG00000102233|Gm37889,0,0,0,0,0,0,0,0
ENSMUSG00000103275|Gm36983,0,0,0,0,0,0,0,0
ENSMUSG00000103607|Gm37021,0,0,0,0,0,0,0,0
ENSMUSG00000102214|Gm37492,0,0,0,0,0,0,0,0
ENSMUSG00000102203|4930412E21Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102855|Gm38002,0,0,0,0,0,0,0,0
ENSMUSG00000063887|Nlgn1,0,0,0,0,0,0,0,0
ENSMUSG00000102397|Gm37573,0,0,0,0,0,0,0,0
ENSMUSG00000104295|Gm6197,0,0,0,0,0,0,1,0
ENSMUSG00000074664|A830092H15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102274|Gm4855,0,0,0,0,0,0,0,0
ENSMUSG00000119222|AC112666.1,0,0,0,0,0,0,0,0
ENSMUSG00000039335|Spata16,0,0,0,0,0,0,0,0
ENSMUSG00000103712|Gm37659,0,0,0,0,0,0,0,0
ENSMUSG00000102908|Gm7558,0,0,0,0,0,0,0,0
ENSMUSG00000097584|1700125G22Rik,0,0,0,0,0,0,0,0
ENSMUSG00000105806|Gm43345,0,0,0,0,0,0,0,0
ENSMUSG00000051136|Ghsr,0,0,0,0,0,0,0,0
ENSMUSG00000043164|Tmem212,0,0,0,0,0,0,0,0
ENSMUSG00000088772|Gm26040,0,0,0,0,0,0,0,0
ENSMUSG00000119888|AC118206.1,0,0,0,0,0,0,0,0
ENSMUSG00000109716|Gm42196,0,0,0,0,0,0,0,0
ENSMUSG00000103729|Gm37098,0,0,0,0,0,0,0,0
ENSMUSG00000103827|Gm32950,0,0,0,0,0,0,0,0
ENSMUSG00000104275|Gm37867,0,0,0,0,0,0,0,0
ENSMUSG00000102482|Gm37924,0,0,0,0,0,0,0,0
ENSMUSG00000074655|Gm1527,0,0,0,0,0,0,0,0
ENSMUSG00000103095|Gm37557,0,0,0,0,0,0,0,0
ENSMUSG00000102574|Gm33206,0,0,0,0,0,0,0,0
ENSMUSG00000102590|Mannr,0,0,0,0,0,0,0,0
ENSMUSG00000102884|Gm37281,0,0,0,0,0,0,0,0
ENSMUSG00000102256|Gm38258,0,0,1,0,0,0,0,0
ENSMUSG00000104243|Gm38153,0,0,0,0,0,0,0,0
ENSMUSG00000037737|Actrt3,0,0,0,0,0,8,0,0
ENSMUSG00000027702|Lrrc34,0,4,0,0,4,0,0,0
ENSMUSG00000027703|Lrriq4,0,0,0,0,0,0,0,0
ENSMUSG00000074653|Lrrc31,0,4,0,0,8,0,0,5
ENSMUSG00000086189|Gm15462,0,0,0,0,0,0,0,3
ENSMUSG00000102741|Gm2979,0,0,0,0,0,0,0,0
ENSMUSG00000037625|Cldn11,0,9,0,0,0,0,0,0
ENSMUSG00000069072|Slc7a14,0,0,0,0,0,0,0,0
ENSMUSG00000085953|Gm15496,0,0,0,0,0,0,0,0
ENSMUSG00000103499|Gm6558,0,0,0,0,0,0,0,0
ENSMUSG00000037610|Kcnmb2,0,4,4,0,3,0,0,0
ENSMUSG00000103539|Gm37834,0,0,0,0,0,0,0,0
ENSMUSG00000103643|Gm37770,0,0,0,0,0,0,0,0
ENSMUSG00000119794|AC156552.1,0,0,0,0,0,0,0,0
ENSMUSG00000102825|Gm36990,0,0,0,0,0,0,0,0
ENSMUSG00000091091|Kcnmb3,0,3,0,0,3,0,0,0
ENSMUSG00000056900|Usp13,0,0,0,0,0,0,0,24
ENSMUSG00000081883|Gm15574,0,0,0,0,0,0,0,0
ENSMUSG00000104283|Gm37459,0,0,0,0,0,0,0,0
ENSMUSG00000027674|Pex5l,0,0,0,0,0,5,0,0
ENSMUSG00000084665|Gm23214,0,0,0,0,0,0,0,0
ENSMUSG00000087625|4930419G24Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102581|Gm37443,0,0,0,0,0,0,0,0
ENSMUSG00000102498|Gm19445,0,0,0,0,0,0,0,0
ENSMUSG00000103896|Gm37128,0,0,0,0,0,0,0,0
ENSMUSG00000104384|Gm37031,0,0,0,0,0,0,0,0
ENSMUSG00000088260|Gm24780,0,0,0,0,0,0,0,0
ENSMUSG00000104203|Gm37398,0,0,0,0,0,0,0,0
ENSMUSG00000103423|Gm5845,0,0,5,4,4,21,4,2
ENSMUSG00000104954|Gm42694,0,0,0,0,0,0,0,0
ENSMUSG00000104588|Gm43666,0,0,0,0,0,0,0,0
ENSMUSG00000106231|Gm18611,0,0,0,0,0,0,0,0
ENSMUSG00000105475|4930431L21Rik,0,0,0,0,0,0,0,0
ENSMUSG00000106584|4930502C17Rik,0,0,0,0,0,0,0,0
ENSMUSG00000119872|AC115078.1,0,0,0,0,0,0,0,0
ENSMUSG00000105101|Gm43206,0,0,0,0,0,0,0,0
ENSMUSG00000105153|Gm3143,0,0,0,0,0,0,0,0
ENSMUSG00000106519|Gm38509,0,0,0,0,0,0,0,0
ENSMUSG00000114832|Gm21388,0,0,0,0,0,0,0,0
ENSMUSG00000098862|Mir6378,0,0,0,0,0,0,0,0
